image_name,range,label_3h
2022-02-21 07-03-50,120km,3
2022-12-31 04-03-30,120km,0
2021-02-18 01-33-49,120km,0
2021-02-03 11-33-19,120km,0
2021-07-11 11-03-35,120km,3
2023-05-21 04-43-26,120km,2
2022-04-08 13-33-24,120km,0
2021-09-07 23-53-42,120km,3
2023-06-07 15-43-43,120km,0
2022-07-02 16-23-42,120km,1
2021-12-08 02-53-22,120km,0
2023-02-16 13-53-45,120km,0
2021-05-02 03-43-43,120km,0
2023-03-16 09-23-38,120km,0
2022-07-05 08-13-15,120km,3
2021-09-13 17-03-19,120km,3
2021-06-19 09-43-58,120km,2
2022-07-16 21-13-29,120km,0
2020-07-25 08-33-21,120km,1
2022-11-10 07-53-28,120km,1
2022-08-29 15-51-25,120km,0
2021-02-18 12-33-15,120km,0
2023-04-28 22-43-06,120km,0
2021-05-27 13-23-18,120km,0
2021-11-21 18-33-53,120km,0
2021-03-21 15-03-19,120km,2
2021-09-02 01-53-56,120km,1
2021-02-12 00-43-41,120km,0
2022-05-03 16-13-50,120km,2
2021-12-13 08-43-54,120km,0
2021-09-22 15-23-18,120km,2
2022-10-06 10-53-29,120km,2
2023-03-05 18-13-40,120km,0
2021-02-24 05-33-19,120km,0
2021-04-26 19-03-13,120km,1
2022-06-25 00-13-35,120km,2
2021-05-24 20-23-41,120km,1
2022-05-09 18-24-00,120km,0
2022-02-21 23-23-42,120km,0
2020-12-31 21-23-18,120km,0
2021-06-24 11-13-18,120km,0
2021-01-21 16-33-53,120km,0
2021-07-19 11-33-52,120km,3
2022-02-03 12-23-47,120km,0
2021-02-13 03-53-35,120km,0
2022-07-16 15-03-47,120km,0
2023-02-21 21-33-10,120km,0
2022-11-10 13-13-32,120km,0
2021-09-21 07-43-23,120km,3
2022-01-12 06-03-42,120km,0
2023-04-10 02-13-08,120km,0
2020-07-18 01-23-35,120km,3
2021-09-08 22-23-53,120km,3
2021-06-03 05-13-41,120km,2
2022-10-19 02-13-10,120km,1
2023-05-19 16-03-22,120km,2
2022-11-15 00-23-38,120km,0
2022-06-28 08-23-27,120km,4
2021-01-26 04-33-33,120km,0
2021-12-12 03-53-53,120km,0
2021-08-22 04-33-53,120km,1
2022-09-21 19-43-38,120km,3
2021-12-22 12-23-44,120km,2
2021-04-12 04-03-31,120km,1
2021-06-24 23-03-18,120km,0
2022-04-25 15-23-50,120km,0
2022-07-13 20-43-42,120km,0
2022-07-21 00-03-30,120km,4
2021-05-29 03-53-59,120km,3
2022-08-30 13-11-14,120km,4
2022-07-15 13-43-26,120km,2
2022-04-02 05-13-18,120km,3
2021-01-01 09-13-47,120km,0
2022-11-11 17-43-26,120km,0
2021-09-18 12-53-21,120km,1
2021-10-07 14-23-26,120km,0
2023-02-03 19-23-05,120km,0
2022-06-21 21-53-08,120km,0
2021-04-26 18-43-23,120km,1
2022-10-14 05-53-38,120km,2
2021-10-04 23-03-34,120km,0
2022-07-18 10-23-43,120km,1
2022-11-29 19-23-11,120km,2
2021-09-21 05-33-35,120km,1
2022-05-20 16-33-54,120km,0
2021-11-27 13-53-19,120km,2
2021-02-21 05-03-18,120km,0
2022-06-16 21-03-46,120km,2
2021-08-13 06-43-36,120km,1
2022-04-15 07-03-37,120km,1
2022-01-18 08-33-46,120km,0
2022-11-26 19-33-08,120km,3
2022-04-05 02-33-45,120km,2
2021-06-22 05-53-44,120km,1
2023-01-22 11-13-23,120km,2
2022-03-22 23-53-49,120km,0
2023-06-15 16-33-40,120km,0
2022-10-14 13-23-20,120km,0
2021-01-22 11-43-18,120km,3
2021-07-18 12-53-32,120km,2
2021-06-25 11-03-21,120km,1
2021-12-28 17-13-33,120km,0
2022-08-13 12-53-08,120km,2
2022-01-26 18-33-35,120km,0
2021-07-29 03-53-27,120km,1
2021-06-03 15-03-31,120km,0
2022-09-06 17-11-42,120km,0
2022-03-20 08-13-28,120km,2
2021-10-13 13-43-31,120km,3
2021-01-16 12-53-34,120km,0
2021-07-11 13-43-24,120km,2
2023-01-16 16-53-34,120km,0
2021-04-21 20-33-41,120km,3
2022-09-09 09-51-24,120km,2
2023-01-14 05-43-21,120km,0
2022-04-18 22-33-47,120km,0
2022-11-24 15-13-16,120km,2
2023-02-05 16-03-14,120km,0
2022-04-26 12-33-52,120km,3
2021-03-09 05-13-47,120km,0
2023-03-25 08-53-10,120km,0
2021-01-14 02-53-53,120km,0
2021-08-16 14-13-26,120km,2
2021-01-24 20-13-14,120km,0
2021-03-24 01-03-50,120km,0
2022-05-02 15-43-24,120km,3
2021-03-15 14-33-30,120km,2
2022-06-02 19-03-51,120km,0
2023-05-15 13-53-10,120km,3
2023-04-17 16-13-06,120km,0
2021-04-23 06-03-15,120km,3
2021-08-13 00-43-57,120km,0
2021-12-04 08-43-36,120km,0
2021-07-31 15-23-53,120km,0
2023-01-20 01-53-13,120km,0
2021-07-20 18-23-48,120km,0
2023-03-26 17-33-11,120km,0
2021-07-30 12-43-17,120km,0
2022-09-02 16-31-42,120km,0
2021-08-23 00-23-40,120km,0
2022-09-24 17-23-45,120km,1
2023-06-16 05-33-39,120km,1
2022-08-05 21-23-14,120km,1
2022-12-07 02-53-12,120km,0
2022-05-03 05-23-40,120km,3
2021-03-13 18-33-18,120km,2
2022-02-04 22-23-37,120km,0
2022-12-24 03-23-36,120km,0
2021-12-08 13-53-54,120km,0
2022-12-16 02-33-09,120km,0
2022-12-17 05-33-37,120km,0
2021-06-28 15-03-24,120km,0
2022-12-18 11-13-40,120km,0
2022-10-21 05-23-27,120km,1
2021-07-01 03-23-41,120km,2
2022-08-29 16-41-12,120km,2
2023-06-11 20-13-39,120km,0
2022-07-20 01-53-41,120km,0
2023-04-01 19-43-31,120km,0
2021-11-01 13-53-49,120km,0
2021-04-22 12-33-32,120km,3
2022-08-13 18-03-44,120km,2
2021-02-08 03-43-32,120km,1
2022-11-30 15-53-09,120km,0
2023-05-13 11-03-31,120km,2
2023-03-12 11-33-26,120km,0
2021-03-31 02-13-46,120km,0
2023-05-27 07-53-27,120km,2
2021-11-12 19-13-22,120km,0
2023-01-27 17-33-15,120km,0
2021-12-25 17-53-27,120km,2
2022-02-03 17-33-29,120km,0
2021-03-21 18-03-38,120km,2
2022-06-06 12-43-24,120km,2
2021-03-12 12-53-23,120km,2
2021-07-09 17-03-57,120km,2
2022-07-06 12-03-06,120km,3
2022-08-06 21-43-41,120km,1
2023-05-14 10-33-25,120km,0
2021-07-07 23-23-43,120km,0
2022-06-20 03-03-20,120km,2
2021-12-21 08-03-30,120km,0
2022-06-20 08-43-08,120km,1
2021-09-04 03-43-32,120km,1
2023-03-22 07-33-38,120km,2
2022-06-11 07-23-42,120km,2
2023-04-23 05-13-06,120km,0
2021-03-28 11-33-38,120km,2
2022-04-12 21-03-26,120km,2
2023-06-14 14-53-24,120km,2
2021-08-14 10-43-20,120km,2
2023-03-20 08-43-20,120km,0
2023-06-15 13-53-16,120km,1
2022-05-04 23-33-47,120km,2
2021-10-14 05-53-44,120km,1
2022-05-09 07-03-36,120km,3
2023-05-15 02-13-07,120km,2
2022-02-15 19-03-21,120km,0
2021-02-02 09-53-35,120km,0
2023-03-25 15-13-41,120km,0
2022-01-12 02-13-50,120km,0
2023-06-11 20-33-17,120km,0
2021-08-10 22-13-30,120km,3
2023-06-27 08-43-39,120km,4
2023-05-25 15-03-43,120km,2
2022-02-11 11-13-27,120km,0
2023-01-04 00-43-13,120km,0
2022-02-23 03-03-26,120km,0
2021-01-20 07-13-50,120km,0
2022-11-27 16-23-22,120km,3
2022-01-24 07-43-41,120km,0
2023-05-08 02-23-09,120km,1
2023-02-10 08-13-20,120km,2
2023-01-01 11-03-12,120km,0
2022-02-05 22-43-57,120km,0
2022-01-24 23-03-33,120km,0
2022-05-17 06-13-43,120km,3
2022-12-23 20-53-35,120km,0
2021-12-03 08-23-28,120km,0
2022-04-28 01-33-32,120km,0
2021-11-23 20-43-46,120km,0
2021-07-13 22-23-31,120km,0
2022-06-02 09-43-25,120km,0
2021-06-14 14-23-44,120km,0
2021-10-19 06-03-33,120km,1
2022-05-02 09-53-56,120km,2
2021-06-10 19-33-39,120km,0
2022-07-31 21-53-08,120km,3
2023-05-13 04-33-35,120km,1
2021-05-18 19-23-43,120km,2
2021-07-26 09-03-56,120km,2
2021-08-13 04-03-56,120km,4
2022-07-14 17-43-26,120km,0
2021-08-18 05-33-51,120km,0
2022-11-04 05-03-35,120km,1
2023-04-19 08-53-30,120km,0
2021-02-04 06-53-43,120km,0
2021-10-27 03-33-20,120km,3
2021-02-21 04-13-34,120km,0
2023-05-28 20-53-38,120km,2
2022-06-20 06-53-17,120km,4
2021-09-17 16-03-44,120km,3
2022-12-04 05-13-08,120km,2
2022-04-23 13-43-19,120km,0
2022-10-04 01-53-33,120km,2
2021-05-15 17-53-53,120km,2
2023-01-07 16-23-11,120km,2
2023-01-03 01-53-30,120km,0
2021-10-16 06-33-28,120km,1
2023-05-23 12-33-07,120km,0
2022-02-10 01-43-34,120km,0
2020-07-13 22-43-31,120km,0
2022-01-18 17-23-32,120km,0
2021-08-11 01-43-58,120km,1
2022-11-08 05-33-20,120km,0
2022-08-06 12-43-40,120km,0
2021-03-13 10-13-44,120km,0
2022-10-12 23-13-19,120km,0
2023-06-02 15-03-44,120km,0
2023-06-20 16-53-27,120km,3
2022-06-01 05-43-35,120km,3
2022-08-06 04-13-31,120km,2
2022-12-28 13-33-21,120km,0
2022-05-08 07-43-58,120km,2
2023-05-02 09-43-15,120km,2
2021-08-13 10-13-18,120km,0
2022-05-18 00-23-43,120km,2
2021-07-27 15-13-27,120km,0
2021-10-14 05-13-30,120km,2
2023-01-28 06-13-18,120km,0
2023-03-31 23-13-06,120km,0
2021-03-18 22-03-20,120km,2
2022-01-31 12-43-42,120km,0
2021-10-29 10-43-29,120km,1
2023-05-11 16-43-28,120km,3
2022-12-31 12-53-37,120km,0
2020-07-28 12-43-29,120km,4
2023-01-30 10-53-26,120km,0
2022-02-20 14-23-30,120km,0
2021-09-26 02-03-52,120km,1
2023-04-23 19-43-30,120km,0
2023-03-26 22-23-31,120km,0
2022-12-22 01-03-26,120km,0
2022-02-26 15-13-48,120km,0
2022-12-30 20-33-43,120km,0
2021-06-14 05-13-47,120km,4
2022-12-11 13-03-26,120km,0
2021-06-28 05-23-26,120km,2
2023-02-24 13-23-29,120km,0
2023-05-03 04-53-45,120km,2
2022-07-01 15-43-05,120km,0
2023-06-06 04-03-30,120km,1
2023-04-16 21-53-16,120km,2
2021-01-07 05-33-46,120km,0
2022-08-03 14-33-26,120km,2
2022-05-20 18-33-41,120km,0
2022-06-15 06-43-43,120km,1
2021-03-20 23-53-21,120km,0
2021-11-23 23-53-19,120km,0
2022-01-21 11-03-25,120km,0
2023-06-10 06-23-16,120km,3
2021-11-12 20-23-31,120km,0
2021-08-24 19-43-22,120km,2
2022-07-27 04-23-39,120km,1
2021-02-02 11-13-24,120km,0
2023-06-28 13-33-13,120km,0
2023-05-25 20-13-21,120km,0
2021-02-21 00-33-20,120km,0
2020-07-01 05-13-31,120km,1
2022-04-23 09-43-21,120km,2
2022-07-27 23-33-33,120km,2
2022-07-01 22-53-06,120km,1
2023-03-31 04-43-15,120km,0
2022-05-17 15-03-30,120km,2
2021-08-21 08-43-33,120km,1
2020-07-16 11-53-44,120km,0
2021-03-03 04-53-47,120km,0
2023-01-26 23-53-22,120km,0
2023-04-14 08-43-31,120km,0
2021-05-18 01-03-34,120km,2
2021-03-01 05-03-28,120km,2
2023-02-07 03-23-33,120km,0
2023-05-21 02-23-11,120km,3
2021-12-14 12-03-28,120km,0
2021-05-31 22-33-55,120km,3
2023-04-22 00-33-25,120km,0
2022-07-09 13-03-35,120km,2
2022-01-14 15-43-29,120km,0
2022-06-19 06-43-32,120km,4
2023-04-03 07-03-19,120km,4
2023-02-21 04-23-44,120km,0
2021-01-15 06-43-53,120km,0
2022-07-03 06-13-11,120km,2
2021-05-17 03-33-24,120km,4
2023-02-19 23-03-09,120km,0
2022-01-09 17-33-52,120km,0
2023-05-28 11-03-19,120km,0
2022-04-29 20-43-23,120km,2
2021-02-16 12-03-35,120km,0
2021-07-04 18-03-29,120km,0
2021-10-09 18-03-46,120km,0
2022-02-10 23-53-55,120km,0
2020-07-23 05-53-53,120km,1
2022-06-29 13-33-34,120km,3
2023-06-04 12-03-42,120km,2
2022-11-29 20-43-43,120km,0
2021-06-10 04-43-36,120km,3
2021-03-20 06-13-36,120km,2
2022-07-16 20-03-20,120km,2
2021-04-21 10-13-47,120km,2
2021-11-06 15-13-26,120km,0
2020-07-23 03-53-39,120km,3
2021-04-21 06-43-28,120km,3
2022-10-21 00-23-37,120km,2
2023-03-03 12-53-11,120km,0
2021-07-22 02-54-00,120km,2
2022-07-22 22-33-27,120km,0
2023-02-17 06-03-20,120km,2
2023-02-15 04-33-41,120km,2
2023-06-30 09-53-21,120km,2
2022-07-16 08-23-18,120km,1
2022-06-26 07-23-15,120km,4
2022-02-22 16-33-39,120km,0
2022-07-27 17-23-41,120km,2
2020-07-25 23-53-28,120km,2
2022-10-16 01-03-29,120km,0
2020-07-02 03-33-32,120km,1
2022-10-15 23-23-40,120km,0
2022-08-06 06-03-28,120km,2
2023-04-11 20-13-08,120km,0
2021-05-21 13-03-37,120km,3
2022-04-27 14-53-37,120km,0
2022-07-14 21-43-17,120km,0
2023-01-01 02-13-44,120km,0
2022-06-01 01-23-52,120km,0
2022-11-16 17-23-20,120km,0
2021-06-09 07-03-38,120km,1
2023-05-01 06-43-28,120km,2
2021-09-20 00-53-50,120km,2
2023-03-05 14-13-39,120km,0
2023-05-09 17-03-32,120km,0
2021-11-05 04-13-50,120km,3
2021-06-25 21-43-26,120km,2
2021-09-07 07-13-31,120km,1
2022-08-11 00-43-31,120km,4
2022-06-17 15-03-08,120km,2
2020-07-03 05-43-37,120km,2
2021-05-08 15-33-43,120km,3
2023-05-06 21-53-14,120km,1
2023-05-02 20-43-31,120km,0
2022-10-12 20-33-38,120km,1
2022-07-22 21-23-23,120km,0
2022-04-10 05-03-29,120km,0
2021-04-29 17-43-20,120km,2
2023-02-24 23-33-14,120km,0
2022-11-09 09-23-07,120km,2
2022-11-04 13-43-23,120km,2
2023-03-08 06-53-26,120km,2
2023-04-16 06-43-30,120km,4
2022-10-22 21-33-23,120km,2
2023-02-27 12-33-32,120km,0
2021-09-16 06-53-31,120km,1
2021-12-11 21-03-26,120km,0
2023-05-31 11-03-20,120km,2
2023-05-06 08-03-05,120km,0
2023-02-06 01-03-06,120km,0
2022-06-30 12-43-41,120km,2
2023-04-30 02-33-06,120km,0
2022-08-07 05-53-44,120km,1
2021-08-20 16-23-38,120km,0
2021-06-08 11-33-47,120km,0
2021-03-10 04-23-26,120km,2
2023-04-22 06-33-36,120km,3
2022-09-10 06-21-18,120km,4
2022-12-15 05-03-06,120km,0
2023-02-18 04-03-39,120km,2
2023-06-13 23-23-27,120km,0
2021-06-19 08-13-43,120km,1
2022-02-24 01-53-24,120km,0
2022-07-14 15-03-29,120km,0
2021-07-14 22-03-19,120km,2
2022-10-16 19-03-10,120km,0
2021-03-06 07-33-38,120km,0
2021-12-05 10-23-40,120km,0
2022-05-02 18-43-46,120km,3
2022-11-12 18-13-10,120km,2
2022-11-30 14-43-35,120km,2
2021-06-30 13-13-24,120km,0
2022-05-02 16-13-55,120km,3
2022-11-09 01-43-22,120km,0
2021-06-06 07-43-40,120km,2
2023-05-02 01-43-38,120km,0
2022-11-21 10-03-22,120km,0
2023-04-03 20-03-26,120km,0
2022-09-13 09-01-12,120km,4
2021-03-05 20-13-42,120km,0
2021-02-25 14-03-13,120km,0
2020-07-01 17-23-31,120km,3
2021-05-03 14-03-22,120km,0
2022-05-27 02-03-34,120km,3
2021-06-18 09-13-32,120km,2
2021-11-18 07-13-50,120km,3
2021-01-15 15-33-21,120km,0
2023-04-17 02-33-43,120km,3
2022-05-30 22-33-42,120km,0
2021-07-22 10-43-37,120km,0
2023-01-07 02-03-24,120km,0
2022-12-26 10-33-35,120km,0
2021-05-17 03-43-50,120km,4
2021-04-27 07-13-38,120km,1
2022-04-24 09-03-30,120km,3
2021-09-26 09-23-57,120km,0
2022-02-16 16-03-41,120km,0
2021-07-26 21-53-50,120km,2
2021-07-11 06-13-57,120km,2
2022-05-02 01-03-55,120km,3
2023-03-16 09-03-15,120km,0
2022-10-27 20-53-20,120km,2
2021-09-01 15-13-27,120km,3
2021-02-03 18-43-34,120km,0
2021-04-29 13-23-30,120km,0
2022-08-05 18-33-41,120km,2
2022-05-15 06-03-46,120km,3
2021-07-10 18-33-41,120km,2
2020-07-01 21-03-09,120km,2
2022-08-03 23-13-38,120km,0
2022-06-30 19-23-05,120km,2
2023-04-01 09-53-23,120km,0
2021-06-29 02-43-19,120km,2
2023-04-29 19-23-18,120km,2
2023-05-21 22-53-17,120km,2
2022-09-14 03-31-43,120km,2
2021-04-18 16-23-34,120km,2
2023-04-01 19-33-41,120km,0
2022-12-25 12-03-45,120km,0
2022-12-17 08-03-16,120km,0
2023-06-23 03-53-36,120km,0
2021-01-01 11-43-53,120km,0
2021-09-12 18-33-47,120km,3
2021-08-17 16-23-52,120km,3
2023-03-23 06-13-36,120km,2
2023-05-31 12-03-40,120km,0
2021-08-16 12-23-41,120km,3
2023-01-23 03-13-18,120km,0
2022-10-23 17-03-23,120km,0
2021-04-13 04-03-47,120km,2
2021-03-11 21-13-54,120km,0
2022-11-06 13-23-32,120km,0
2021-04-18 20-13-33,120km,0
2021-04-21 00-03-26,120km,1
2021-03-08 07-23-29,120km,0
2022-11-17 00-53-29,120km,2
2021-06-01 16-43-24,120km,0
2022-01-02 13-13-56,120km,0
2022-04-08 13-13-58,120km,0
2021-07-30 23-43-46,120km,0
2021-03-25 17-33-37,120km,2
2021-03-26 06-23-36,120km,0
2022-09-23 23-43-40,120km,2
2022-10-01 05-33-23,120km,1
2022-09-17 19-11-16,120km,0
2021-12-19 02-33-32,120km,0
2021-01-06 19-33-30,120km,0
2022-02-03 22-23-45,120km,0
2021-09-15 17-53-38,120km,0
2022-08-10 23-43-14,120km,4
2022-06-12 18-13-39,120km,0
2021-07-25 16-13-25,120km,0
2021-04-20 03-13-22,120km,3
2023-06-30 13-43-15,120km,3
2021-04-16 09-23-51,120km,3
2022-01-30 11-53-19,120km,0
2023-01-21 21-33-12,120km,0
2022-04-12 05-03-33,120km,2
2022-12-12 19-53-17,120km,0
2021-06-24 23-43-35,120km,0
2022-07-05 11-23-18,120km,0
2021-07-31 19-03-24,120km,0
2022-12-11 22-53-28,120km,0
2023-01-08 20-13-05,120km,2
2021-11-12 04-23-50,120km,2
2023-04-16 23-33-25,120km,0
2021-06-04 02-23-50,120km,0
2022-11-08 06-23-07,120km,2
2021-01-04 10-03-49,120km,2
2021-12-06 14-13-24,120km,0
2022-01-21 08-53-38,120km,0
2022-10-12 22-23-19,120km,2
2022-04-27 06-33-31,120km,2
2022-11-09 17-23-36,120km,0
2021-02-26 11-33-55,120km,0
2023-06-06 17-13-44,120km,4
2022-02-11 10-13-44,120km,0
2022-01-04 22-13-53,120km,0
2023-04-10 09-33-18,120km,2
2023-03-27 06-13-37,120km,2
2021-02-04 06-13-12,120km,0
2021-01-19 08-33-20,120km,0
2023-03-30 07-33-15,120km,4
2021-12-01 03-13-48,120km,0
2022-05-20 23-03-42,120km,2
2023-02-05 06-13-32,120km,0
2022-01-14 00-33-34,120km,0
2021-07-19 21-13-27,120km,0
2022-05-22 12-53-40,120km,2
2023-01-17 09-13-29,120km,0
2021-06-09 03-03-19,120km,1
2021-04-15 13-43-37,120km,2
2021-09-19 14-43-50,120km,2
2023-02-17 17-53-28,120km,2
2021-10-24 08-33-48,120km,1
2021-04-20 00-13-34,120km,3
2021-03-31 04-53-45,120km,0
2021-01-22 07-23-28,120km,1
2023-05-06 16-43-12,120km,1
2022-07-16 23-13-29,120km,0
2023-06-11 07-43-14,120km,1
2022-11-13 20-43-34,120km,0
2022-07-30 12-53-12,120km,0
2022-11-15 06-53-11,120km,3
2022-10-04 08-53-09,120km,2
2023-05-20 03-53-21,120km,3
2023-04-07 05-13-39,120km,0
2021-03-26 08-13-29,120km,2
2023-04-29 03-23-17,120km,0
2021-08-20 02-23-23,120km,3
2023-02-10 09-53-38,120km,0
2021-09-04 20-03-25,120km,2
2021-02-27 07-53-35,120km,0
2021-03-31 21-13-30,120km,0
2023-03-22 15-33-20,120km,0
2022-03-24 16-23-20,120km,0
2023-02-25 09-43-42,120km,0
2022-01-25 11-03-47,120km,0
2020-07-20 16-43-23,120km,3
2021-03-27 22-33-30,120km,2
2022-12-21 08-23-17,120km,2
2021-04-19 04-03-45,120km,1
2021-10-18 14-23-21,120km,0
2020-07-13 07-23-16,120km,3
2023-06-17 10-23-25,120km,1
2022-09-04 21-01-32,120km,0
2020-07-28 02-33-16,120km,1
2021-07-18 06-53-47,120km,1
2023-04-20 02-03-15,120km,0
2022-12-05 21-53-27,120km,0
2022-11-07 21-43-23,120km,0
2021-11-06 06-53-29,120km,3
2021-10-12 07-33-28,120km,3
2022-04-17 13-23-33,120km,0
2021-06-22 03-33-30,120km,4
2021-03-26 20-13-47,120km,0
2023-05-14 15-13-44,120km,2
2021-09-08 08-43-40,120km,3
2021-04-24 00-43-20,120km,0
2021-03-24 01-43-29,120km,0
2023-03-05 10-03-31,120km,0
2023-05-01 20-13-40,120km,0
2023-03-26 15-03-06,120km,0
2021-07-22 15-53-20,120km,0
2021-07-20 00-03-40,120km,0
2021-06-14 09-23-39,120km,2
2022-10-06 03-33-35,120km,1
2021-03-19 21-33-30,120km,0
2023-05-24 09-43-35,120km,3
2021-07-19 17-43-32,120km,2
2021-04-17 14-23-42,120km,0
2023-01-25 01-53-23,120km,0
2021-11-06 07-43-27,120km,3
2022-04-24 15-33-35,120km,0
2023-02-04 14-13-28,120km,2
2022-07-16 01-53-25,120km,3
2023-01-27 18-33-33,120km,0
2022-11-06 12-23-09,120km,0
2021-08-20 22-03-58,120km,0
2022-12-24 18-03-03,120km,0
2023-02-26 18-33-29,120km,0
2021-06-25 17-53-18,120km,0
2023-04-11 13-03-09,120km,0
2022-11-20 07-23-05,120km,2
2021-12-23 12-23-45,120km,0
2022-05-02 12-43-46,120km,3
2021-08-30 01-53-24,120km,0
2023-03-04 18-33-38,120km,0
2022-08-11 23-53-19,120km,0
2021-12-29 20-04-00,120km,0
2022-02-23 00-23-55,120km,0
2022-04-06 03-23-48,120km,2
2021-10-29 12-43-37,120km,2
2021-01-24 11-13-42,120km,0
2021-11-21 03-53-29,120km,2
2021-06-21 18-33-38,120km,0
2021-02-08 07-13-45,120km,3
2021-09-27 18-23-44,120km,3
2021-09-05 22-53-51,120km,0
2021-01-20 05-43-16,120km,0
2022-11-19 17-53-18,120km,0
2023-05-25 06-33-44,120km,1
2021-06-17 17-03-42,120km,0
2022-02-09 23-43-32,120km,0
2021-03-24 19-43-15,120km,3
2021-02-20 13-13-26,120km,0
2021-10-12 09-53-36,120km,3
2021-01-10 06-53-28,120km,0
2023-01-31 02-53-14,120km,0
2021-12-19 00-33-55,120km,0
2022-10-22 01-13-09,120km,0
2021-12-03 05-33-19,120km,0
2022-04-17 13-33-57,120km,0
2022-12-25 16-03-14,120km,0
2022-01-24 15-43-59,120km,0
2022-08-03 22-33-35,120km,0
2022-05-09 03-53-37,120km,2
2022-01-26 01-53-24,120km,0
2020-07-25 12-33-15,120km,0
2021-03-31 10-43-33,120km,0
2023-06-18 05-23-20,120km,4
2022-07-31 10-53-28,120km,3
2023-03-06 11-03-39,120km,0
2020-07-31 15-33-46,120km,2
2022-04-04 13-03-53,120km,0
2022-07-29 14-23-06,120km,2
2022-08-07 21-03-11,120km,3
2022-04-11 02-53-34,120km,3
2021-04-12 00-03-22,120km,0
2021-06-13 11-33-43,120km,2
2022-04-07 07-13-49,120km,2
2021-11-14 16-33-48,120km,0
2021-10-06 07-33-26,120km,2
2022-08-04 03-43-15,120km,3
2022-06-24 17-03-12,120km,2
2021-09-29 05-43-25,120km,1
2022-04-09 00-43-33,120km,0
2022-09-16 15-51-35,120km,0
2022-05-15 16-43-32,120km,2
2021-08-24 15-23-30,120km,0
2023-05-01 23-43-06,120km,0
2021-05-24 07-53-50,120km,3
2021-12-01 17-54-00,120km,0
2021-04-29 05-03-48,120km,2
2021-04-12 11-43-26,120km,2
2022-11-21 19-03-30,120km,1
2021-03-23 22-23-28,120km,2
2022-02-11 07-53-30,120km,0
2023-01-29 09-33-11,120km,0
2023-02-19 10-13-44,120km,3
2022-12-26 06-03-16,120km,0
2023-06-09 23-03-33,120km,0
2020-07-18 02-23-40,120km,1
2022-02-17 04-23-32,120km,2
2022-02-18 11-43-49,120km,0
2022-12-08 04-53-43,120km,2
2021-12-05 11-43-33,120km,0
2021-03-23 10-23-14,120km,3
2022-04-13 10-53-52,120km,2
2023-03-15 20-23-09,120km,0
2021-02-06 14-43-19,120km,0
2023-02-15 16-03-29,120km,2
2022-04-26 21-53-43,120km,0
2020-07-15 05-03-26,120km,2
2021-03-14 08-43-48,120km,2
2021-12-13 18-23-39,120km,0
2023-06-24 01-03-25,120km,3
2023-02-26 20-23-43,120km,0
2021-06-21 04-53-30,120km,1
2021-10-07 01-13-58,120km,3
2021-01-21 18-53-25,120km,0
2021-11-14 10-23-40,120km,2
2021-02-26 18-33-38,120km,0
2022-05-02 17-33-40,120km,3
2022-04-02 00-53-21,120km,0
2022-07-19 05-43-41,120km,4
2021-06-17 08-53-18,120km,1
2021-11-13 23-53-22,120km,2
2023-01-29 22-13-41,120km,2
2022-06-07 16-33-43,120km,0
2021-11-03 09-13-45,120km,2
2021-03-12 20-23-34,120km,2
2021-12-04 04-53-47,120km,0
2022-05-24 13-13-45,120km,0
2021-06-19 16-23-49,120km,0
2023-02-19 12-03-17,120km,3
2021-02-06 00-43-52,120km,0
2023-04-20 16-53-38,120km,0
2022-07-17 03-03-22,120km,1
2023-01-02 09-03-40,120km,2
2022-05-27 14-23-26,120km,0
2021-06-20 05-13-24,120km,3
2022-04-18 01-53-47,120km,0
2021-02-23 15-53-52,120km,0
2022-01-06 20-53-39,120km,0
2021-03-23 02-43-16,120km,0
2022-07-20 12-33-41,120km,0
2020-07-04 17-13-33,120km,0
2022-01-20 18-03-52,120km,0
2023-05-23 08-33-24,120km,1
2021-12-04 11-33-45,120km,0
2023-01-31 05-23-28,120km,0
2022-06-28 06-13-17,120km,3
2023-04-23 23-13-30,120km,0
2021-10-06 05-13-51,120km,0
2021-06-26 05-13-43,120km,2
2021-03-09 20-03-37,120km,2
2022-12-22 15-33-41,120km,0
2023-01-05 01-03-25,120km,0
2021-08-09 05-13-37,120km,3
2022-07-29 09-53-11,120km,3
2021-08-23 21-03-27,120km,2
2021-09-22 02-03-22,120km,3
2021-08-31 14-23-34,120km,3
2022-09-24 23-13-44,120km,2
2022-06-10 13-53-40,120km,0
2021-05-10 02-33-14,120km,0
2022-11-30 09-03-37,120km,2
2021-02-02 00-43-15,120km,0
2022-12-22 18-43-11,120km,2
2022-05-22 18-53-59,120km,0
2022-06-26 20-43-39,120km,2
2022-02-05 22-13-24,120km,0
2022-04-18 02-23-35,120km,2
2023-02-16 23-33-30,120km,0
2021-05-16 21-43-23,120km,1
2021-05-09 11-03-16,120km,0
2022-08-10 02-03-26,120km,3
2022-07-28 15-43-39,120km,2
2021-09-19 13-43-27,120km,2
2023-02-20 11-33-11,120km,0
2022-02-07 01-43-20,120km,0
2021-01-05 00-13-25,120km,0
2023-01-13 04-23-33,120km,2
2022-07-17 05-53-35,120km,1
2021-01-10 18-53-41,120km,0
2023-01-13 08-33-34,120km,2
2021-01-06 16-03-23,120km,0
2021-08-10 19-23-59,120km,1
2021-12-18 05-13-26,120km,0
2023-03-27 00-33-29,120km,0
